Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name[1],File Name[2],Plate Barcode,IBT Barcode,Conc1,CELL LINE,RUN,SET,notes,MetaPath,Conc,Cmpd1,Func,LIB_WELL_ID,TimePoint,CellLine,PlateID,Count_FA,Count_RZ,Count_Unit,Count_GRI
A - 11,Summary,10670,,A,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""VER 155008""","""SING""",18299.0,0.0,0.0,28615,-2.02227852942583e-002,0.37466784765279,-2.04456474455024e-002,1.01124710719641
A - 12,Summary,9972,,A,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""etomoxir""","""SING""",18273.0,0.0,0.0,28615,4.65171869770999e-002,-0.861824623560673,4.70298226110493e-002,0.973493137586191
A - 13,Summary,10673,,A,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF 750""","""SING""",18300.0,0.0,0.0,28615,-2.05096333126165e-002,0.379982285208149,-2.07356566291266e-002,1.01140548147987
A - 14,Summary,11396,,A,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""GW-405833""","""SING""",18274.0,0.0,0.0,28615,-8.96400057369604e-002,1.6607617360496,-9.06278698825463e-002,1.04867379551016
A - 15,Summary,9514,,A,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""Prochlorperazine dimaleate""","""SING""",18301.0,0.0,0.0,28615,9.03093177797963e-002,-1.67316209034544,9.13045579776693e-002,0.94767420896148
A - 16,Summary,10423,,A,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""KHS101""","""SING""",18275.0,0.0,0.0,28615,3.3943682172396e-003,-6.28875110717449e-002,3.43177533955242e-003,0.998096176749418
A - 17,Summary,9956,,A,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF 4800567 hydrochloride""","""SING""",18302.0,0.0,0.0,28615,4.80470430750107e-002,-0.890168290522586,4.85765382570448e-002,0.972605714632803
A - 18,Summary,9972,,A,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""MST-312""","""SING""",18276.0,0.0,0.0,28615,4.65171869770999e-002,-0.861824623560673,4.70298226110493e-002,0.973493137586191
A - 19,Summary,9650,,A,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""HLI 373""","""SING""",18303.0,0.0,0.0,28615,7.73055409475546e-002,-1.43224092116918,7.81574749867079e-002,0.955432681963987
A - 20,Summary,11446,,A,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PX-12""","""SING""",18277.0,0.0,0.0,28615,-9.44208060429317e-002,1.74933569530558,-9.54613562762821e-002,1.05118748727457
A - 21,Summary,10624,,A,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""CHM 1""","""SING""",18304.0,0.0,0.0,28615,-1.58244490127648e-002,0.29317980513729,-1.59988399632655e-002,1.00881467761974
A - 22,Summary,10592,,A,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""JW-74""","""SING""",18278.0,0.0,0.0,28615,-1.27647368169432e-002,0.236492471213463,-1.29054086712746e-002,1.00711807727726
A - 23,Summary,486,,A,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-005,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-5,"""KPT330""","""DRC1""",0.0,0.0,0.0,28615,0.95353062102596,-17.666076173605,0.964038861230606,-0.153339592257207
A - 24,Summary,11437,,A,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-099,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-99,"""dmso""","""NEG""",0.0,0.0,0.0,28615,-9.35602619878568e-002,1.7333923826395,-9.45913287254096e-002,1.05073560695601
B - 1,Summary,11524,,B,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-099,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-99,"""dmso""","""NEG""",0.0,0.0,0.0,28615,-0.101878854520247,1.88751107174491,-0.10300159505051,1.0550931084054
B - 2,Summary,130,,B,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-005,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-5,"""doxorubicin""","""POS""",0.0,0.0,0.0,28615,0.987569919204475,-18.2967227635075,0.998453284354004,-0.41480519196686
B - 3,Summary,10605,,B,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""BEC""","""SING""",18079.0,0.0,0.0,28615,-1.40077448964957e-002,0.259521700620018,-1.41621151336459e-002,1.00780776560157
B - 4,Summary,10958,,B,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""dacarbazine""","""SING""",18187.0,0.0,0.0,28615,-4.77601950566524e-002,0.884853852967228,-4.82865290734207e-002,1.02630709056779
B - 5,Summary,10619,,B,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""dexamethasone""","""SING""",18080.0,0.0,0.0,28615,-1.53463689821676e-002,0.284322409211692,-1.55154913238919e-002,1.00854982654247
B - 6,Summary,10264,,B,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""oxaliplatin""","""SING""",18188.0,0.0,0.0,28615,1.85973131902281e-002,-0.344552701505757,1.88022620716323e-002,0.989511454419684
B - 7,Summary,9639,,B,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""purmorphamine""","""SING""",18081.0,0.0,0.0,28615,7.83573170148683e-002,-1.45172719220549,7.92208419933298e-002,0.954808095081586
B - 8,Summary,3231,,B,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""etoposide""","""SING""",18189.0,0.0,0.0,28615,0.69106468422814,-12.8033658104517,0.69868045821451,0.439276135431028
B - 9,Summary,10529,,B,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""sorafenib""","""SING""",18082.0,0.0,0.0,28615,-6.74092843141949e-003,0.12488928255093,-6.81521581516748e-003,1.00376708188794
B - 10,Summary,11242,,B,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""KU-0063794""","""SING""",18190.0,0.0,0.0,28615,-7.4915140794569e-002,1.38795394154119,-7.574073178984e-002,1.04088139518509
B - 11,Summary,9004,,B,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""manumycin A""","""SING""",18083.0,0.0,0.0,28615,0.139073480900703,-2.57661647475642,0.140606119193774,0.917848424120648
B - 12,Summary,5078,,B,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""topotecan""","""SING""",18191.0,0.0,0.0,28615,0.514461920925563,-9.53144375553587,0.52013147082991,0.633587907746697
B - 13,Summary,10076,,B,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF-750""","""SING""",18084.0,0.0,0.0,28615,3.65731223406798e-002,-0.677590788308237,3.69761709120789e-002,0.979236541152421
B - 14,Summary,10256,,B,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28615_1\4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,4x_DAPI_28615_1.2019.09.25.16.33.11.CSV,Broad-p1_map.xlsx,28615,Broad-p1,1.e-007,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""temozolomide""","""SING""",18192.0,0.0,0.0,28615,1.93622412391834e-002,-0.358724534986714,1.957561989463e-002,0.989076996206681
