Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name,Plate Barcode,IBT Barcode,Anchor_conc,Anchor_name,CELL LINE,RUN,SET,date,notes,CMPD1,DOSE1,CMPD2,DOSE2,Func,TimePoint,CellLine,Count_FA,Count_Z,Count_RobustZ
C - 4,Summary,1214,,C,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-3.08558296861516e-003,5.14445472599803e-002,0.724137931034483
C - 5,Summary,1350,,C,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.115457608737752,1.92497316379058,5.41379310344828
C - 6,Summary,1265,,C,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-4.52250926320414e-002,0.754017778458956,2.48275862068966
C - 7,Summary,1315,,C,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.65383374001063e-002,1.44281506394815,4.20689655172414
C - 8,Summary,1290,,C,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-6.58817150160738e-002,1.09841642120355,3.3448275862069
C - 9,Summary,1324,,C,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-9.39747214583579e-002,1.5667985753362,4.51724137931035
C - 10,Summary,1223,,C,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-1.05219670268668e-002,0.175428058648035,1.03448275862069
C - 11,Summary,1304,,C,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.7449423551132e-002,1.29127966114052,3.82758620689655
C - 12,Summary,1388,,C,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.146855674761481,2.44845910076237,6.72413793103448
C - 13,Summary,1263,,C,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-4.35725628413188e-002,0.726465887039388,2.41379310344828
C - 14,Summary,1352,,C,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.117110138528474,1.95252505521015,5.48275862068965
C - 15,Summary,1284,,C,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-6.09241256439061e-002,1.01576074694485,3.13793103448276
C - 16,Summary,1232,,C,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-1.79583510851187e-002,0.299411570036089,1.3448275862069
C - 17,Summary,1198,,C,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,1.01346553571655e-002,-0.168970584096561,0.172413793103448
C - 18,Summary,1340,,C,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.107194959784139,1.78721370669274,5.06896551724138
C - 19,Summary,1328,,C,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-9.72797810398032e-002,1.62190235817534,4.6551724137931
C - 20,Summary,1324,,C,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-9.39747214583579e-002,1.5667985753362,4.51724137931035
C - 21,Summary,1312,,C,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.40595427140223e-002,1.4014872268188,4.10344827586207
C - 22,Summary,1376,,C,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.136940496017145,2.28314775224496,6.31034482758621
C - 23,Summary,1282,,C,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-5.92715958531835e-002,0.988208855525281,3.06896551724138
C - 24,Summary,1286,,C,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-6.25766554346285e-002,1.04331263836442,3.20689655172414
D - 1,Summary,1252,,D,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-3.44836489923446e-002,0.574930484231766,2.03448275862069
D - 2,Summary,1197,,D,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,1.09609202525268e-002,-0.182746529806345,0.137931034482759
D - 3,Summary,1085,,D,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,0.103502588532992,-1.72565244930213,-3.72413793103448
D - 4,Summary,1191,,D,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,1.59185096246947e-002,-0.265402204065048,-6.89655172413793e-002
D - 5,Summary,1186,,D,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,2.00498341015011e-002,-0.334281932613967,-0.241379310344828
D - 6,Summary,1160,,D,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,4.15327213808948e-002,-0.692456521068347,-1.13793103448276
D - 7,Summary,1153,,D,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,4.7316575648424e-002,-0.788888141036833,-1.37931034482759
D - 8,Summary,1096,,D,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,9.44136746840178e-002,-1.57411704649451,-3.3448275862069
D - 9,Summary,1100,,D,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,9.11086151025727e-002,-1.51901326365538,-3.20689655172414
D - 10,Summary,1087,,D,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,0.10185005874227,-1.69810055788257,-3.6551724137931
D - 11,Summary,1054,,D,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,0.129116800289192,-2.15270676630543,-4.79310344827586
D - 12,Summary,1158,,D,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,4.31852511716174e-002,-0.720008412487914,-1.20689655172414
D - 13,Summary,1146,,D,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,5.3100429915953e-002,-0.88531976100532,-1.62068965517241
D - 14,Summary,1154,,D,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,4.64903107530626e-002,-0.775112195327049,-1.3448275862069
D - 15,Summary,1085,,D,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,0.103502588532992,-1.72565244930213,-3.72413793103448
D - 16,Summary,1129,,D,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,6.71469331370951e-002,-1.11951083807165,-2.20689655172414
D - 17,Summary,1108,,D,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,8.44984959396823e-002,-1.40880569797711,-2.93103448275862
D - 18,Summary,1096,,D,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,9.44136746840178e-002,-1.57411704649451,-3.3448275862069
D - 19,Summary,1117,,D,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,7.70621118814306e-002,-1.28482218658905,-2.62068965517241
D - 20,Summary,1141,,D,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,5.72317543927595e-002,-0.954199489554239,-1.79310344827586
D - 21,Summary,1088,,D,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,0.101023793846908,-1.68432461217278,-3.62068965517241
D - 22,Summary,1141,,D,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,5.72317543927595e-002,-0.954199489554239,-1.79310344827586
D - 23,Summary,1149,,D,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,5.06216352298691e-002,-0.843991923875969,-1.51724137931034
D - 24,Summary,1093,,D,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,9.68924693701018e-002,-1.61544488362386,-3.44827586206897
E - 1,Summary,1135,,E,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,6.21893437649272e-002,-1.03685516381294,-2
E - 2,Summary,1192,,E,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,1.50922447293333e-002,-0.251626258355264,-3.44827586206897e-002
E - 3,Summary,1127,,E,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,6.87994629278177e-002,-1.14706272949121,-2.27586206896552
E - 4,Summary,1316,,E,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.73646022954675e-002,1.45659100965793,4.24137931034483
E - 5,Summary,1365,,E,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.127851582168171,2.13161234943734,5.93103448275862
E - 6,Summary,1234,,E,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-1.96108808758411e-002,0.326963461455657,1.41379310344828
E - 7,Summary,1363,,E,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.126199052377449,2.10406045801777,5.86206896551724
