Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name[1],File Name[2],Plate Barcode,IBT Barcode,Conc1,CELL LINE,RUN,SET,notes,MetaPath,Conc,Cmpd1,Func,LIB_WELL_ID,TimePoint,CellLine,PlateID,Count_FA,Count_RZ,Count_Unit,Count_GRI
A - 13,Summary,12458,,A,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF 750""","""SING""",18300.0,0.0,0.0,28614,-0.169984973703982,3.4975845410628,-0.172077767742549,1.08924523510167
A - 14,Summary,12536,,A,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""GW-405833""","""SING""",18274.0,0.0,0.0,28614,-0.177310293012772,3.64830917874396,-0.179493273755764,1.09287453580497
A - 15,Summary,11478,,A,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""Prochlorperazine dimaleate""","""SING""",18301.0,0.0,0.0,28614,-7.79489105935387e-002,1.60386473429952,-7.89085896277986e-002,1.0421837959548
A - 16,Summary,8259,,A,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""KHS101""","""SING""",18275.0,0.0,0.0,28614,0.224361382419234,-4.61642512077295,0.227123639302182,0.863574369767081
A - 17,Summary,11533,,A,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF 4800567 hydrochloride""","""SING""",18302.0,0.0,0.0,28614,-8.31141998497371e-002,1.71014492753623,-8.41374720730142e-002,1.04490028451739
A - 18,Summary,2864,,A,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""MST-312""","""SING""",18276.0,0.0,0.0,28614,0.731029301277235,-15.0415458937198,0.740029471882873,0.388173015276796
A - 19,Summary,10215,,A,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""HLI 373""","""SING""",18303.0,0.0,0.0,28614,4.06649135987979e-002,-0.836714975845411,4.11655654323335e-002,0.977044041416507
A - 20,Summary,5673,,A,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PX-12""","""SING""",18277.0,0.0,0.0,28614,0.467223891810669,-9.61352657004831,0.472976184817227,0.678758225773966
A - 21,Summary,4631,,A,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""CHM 1""","""SING""",18304.0,0.0,0.0,28614,0.565082644628099,-11.6270531400966,0.572039739506584,0.586641941018103
A - 22,Summary,11270,,A,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""JW-74""","""SING""",18278.0,0.0,0.0,28614,-5.84147257700978e-002,1.20193236714976,-5.91339069258925e-002,1.03182475457756
A - 23,Summary,484,,A,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-005,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-5,"""KPT330""","""DRC1""",0.0,0.0,0.0,28614,0.954545454545455,-19.6405797101449,0.966297475875838,-0.153295194807245
A - 24,Summary,10350,,A,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-099,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-99,"""dmso""","""NEG""",0.0,0.0,0.0,28614,2.79864763335838e-002,-0.575845410628019,2.83310357940771e-002,0.984275352075946
B - 1,Summary,12403,,B,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-099,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-99,"""dmso""","""NEG""",0.0,0.0,0.0,28614,-0.164819684447784,3.39130434782609,-0.166848885297333,1.08667623914014
B - 2,Summary,138,,B,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-005,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-5,"""doxorubicin""","""POS""",0.0,0.0,0.0,28614,0.987039819684448,-20.3091787439614,0.999191899985739,-0.402704845962149
B - 3,Summary,11949,,B,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""BEC""","""SING""",18079.0,0.0,0.0,28614,-0.122182569496619,2.51400966183575,-0.123686837476827,1.06514975311638
B - 4,Summary,10906,,B,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""dacarbazine""","""SING""",18187.0,0.0,0.0,28614,-2.4229902329076e-002,0.498550724637681,-2.45282121975567e-002,1.01335935106371
B - 5,Summary,10713,,B,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""dexamethasone""","""SING""",18080.0,0.0,0.0,28614,-6.10443275732542e-003,0.1256038647343,-6.17958834434568e-003,1.00338756000859
B - 6,Summary,7866,,B,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""oxaliplatin""","""SING""",18188.0,0.0,0.0,28614,0.261269722013524,-5.37584541062802,0.264486381137995,0.838479710996168
B - 7,Summary,10217,,B,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""purmorphamine""","""SING""",18081.0,0.0,0.0,28614,4.04770848985725e-002,-0.832850241545894,4.09754242525075e-002,0.97715167396579
B - 8,Summary,836,,B,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""etoposide""","""SING""",18189.0,0.0,0.0,28614,0.921487603305785,-18.96038647343,0.932832628226458,-1.43179898573845e-002
B - 9,Summary,12018,,B,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""sorafenib""","""SING""",18082.0,0.0,0.0,28614,-0.128662659654395,2.64734299516908,-0.130246708180824,1.0684590234121
B - 10,Summary,11651,,B,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""KU-0063794""","""SING""",18190.0,0.0,0.0,28614,-9.41960931630352e-002,1.93816425120773,-9.53558016827494e-002,1.05069698275231
B - 11,Summary,10869,,B,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""manumycin A""","""SING""",18083.0,0.0,0.0,28614,-2.07550713749061e-002,0.427053140096618,-2.10106003707753e-002,1.0114575879194
B - 12,Summary,635,,B,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""topotecan""","""SING""",18191.0,0.0,0.0,28614,0.940364387678437,-19.3487922705314,0.951941816798973,-8.68854005095832e-002
B - 13,Summary,11579,,B,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF-750""","""SING""",18084.0,0.0,0.0,28614,-8.74342599549212e-002,1.79903381642512,-8.85107192090127e-002,1.04716508392699
B - 14,Summary,11121,,B,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28614_1\4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,4x_DAPI_28614_1.2019.09.25.16.27.49.CSV,Broad-p1_map.xlsx,28614,Broad-p1,1.e-006,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""temozolomide""","""SING""",18192.0,0.0,0.0,28614,-4.44214876033058e-002,0.914009661835749,-4.49683890288539e-002,1.0243189306429
