Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name,Plate Barcode,IBT Barcode,Anchor_conc,Anchor_name,CELL LINE,RUN,SET,date,notes,CMPD1,DOSE1,CMPD2,DOSE2,Func,TimePoint,CellLine,Count_FA,Count_Z,Count_RobustZ
C - 4,Summary,2704,,C,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-2.89560367688158e-002,0.332923599817996,0.510460251046025
C - 5,Summary,2590,,C,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,1.44245062014673e-002,-0.165846540689619,-0.443514644351464
C - 6,Summary,2884,,C,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-9.74516309324203e-002,1.12045540061949,2.01673640167364
C - 7,Summary,2630,,C,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.96736946000465e-004,9.16052615515829e-003,-0.108786610878661
C - 8,Summary,2966,,C,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.128655179384729,1.47921988765129,2.70292887029289
C - 9,Summary,2652,,C,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-9.16842067710766e-003,0.105414412919786,7.53138075313808e-002
C - 10,Summary,2463,,C,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,6.27519531946772e-002,-0.721493977921786,-1.50627615062761
C - 11,Summary,2885,,C,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-9.78321620111069e-002,1.12483057729061,2.02510460251046
C - 12,Summary,2588,,C,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,1.51855683588407e-002,-0.174596894031858,-0.460251046025105
C - 13,Summary,2716,,C,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-3.3522409713056e-002,0.385425719871429,0.610878661087866
C - 14,Summary,2535,,C,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,3.53537155292353e-002,-0.406481257601187,-0.903765690376569
C - 15,Summary,2595,,C,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,1.25218508080338e-002,-0.143970657334022,-0.401673640167364
C - 16,Summary,2959,,C,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.125991461833922,1.44859365095345,2.64435146443515
C - 17,Summary,2609,,C,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,7.1944157064201e-003,-8.27181839383497e-002,-0.284518828451883
C - 18,Summary,2867,,C,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-9.09826025947464e-002,1.04607739721046,1.8744769874477
C - 19,Summary,2396,,C,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,8.82475354666855e-002,-1.01463081488679,-2.06694560669456
C - 20,Summary,2788,,C,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-6.09206473784978e-002,0.700438440192028,1.21338912133891
C - 21,Summary,2788,,C,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-6.09206473784978e-002,0.700438440192028,1.21338912133891
C - 22,Summary,3035,,C,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.154911823814111,1.78110707795853,3.28033472803347
C - 23,Summary,2711,,C,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-3.16197543196226e-002,0.363549836515832,0.569037656903766
C - 24,Summary,2858,,C,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-8.75578228865663e-002,1.00670080717039,1.79916317991632
D - 1,Summary,2912,,D,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-0.108106501135648,1.24296034741084,2.2510460251046
D - 2,Summary,2429,,D,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,7.56900098700247e-002,-0.870249984739846,-1.7907949790795
D - 3,Summary,2623,,D,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,1.86698060480639e-003,-2.14657105426777e-002,-0.167364016736402
D - 4,Summary,2670,,D,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-1.60179800934681e-002,0.184167592999935,0.225941422594142
D - 5,Summary,2742,,D,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-4.34162177589099e-002,0.499180313320534,0.828451882845188
D - 6,Summary,2847,,D,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.33719810210127e-002,0.958573863788074,1.7071129707113
D - 7,Summary,2604,,D,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,9.09707109985358e-003,-0.104594067293947,-0.326359832635983
D - 8,Summary,2849,,D,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.4133043178386e-002,0.967324217130313,1.72384937238494
D - 9,Summary,2655,,D,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-1.03100139131678e-002,0.118539942933144,0.100418410041841
D - 10,Summary,2782,,D,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-5.86374609063776e-002,0.674187380165311,1.16317991631799
D - 11,Summary,2961,,D,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.126752523991295,1.45734400429569,2.66108786610879
D - 12,Summary,2831,,D,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.72834837620255e-002,0.888571037050163,1.57322175732218
D - 13,Summary,2535,,D,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,3.53537155292353e-002,-0.406481257601187,-0.903765690376569
D - 14,Summary,2683,,D,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-2.09648841163952e-002,0.241044889724488,0.334728033472803
D - 15,Summary,2440,,D,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,7.15041680044711e-002,-0.822123041357533,-1.69874476987448
D - 16,Summary,2765,,D,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-5.2168432568704e-002,0.599809376756281,1.02092050209205
D - 17,Summary,2573,,D,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,2.0893534539141e-002,-0.240224544098649,-0.585774058577406
D - 18,Summary,2426,,D,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,7.68316031060847e-002,-0.883375514753205,-1.81589958158996
D - 19,Summary,2820,,D,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.30976418964719e-002,0.840444093667849,1.48117154811715
D - 20,Summary,2877,,D,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-9.47879133816134e-002,1.08982916392166,1.9581589958159
D - 21,Summary,2839,,D,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.0327732391519e-002,0.923572450419119,1.64016736401674
D - 22,Summary,2829,,D,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.65224216046523e-002,0.879820683707924,1.55648535564854
D - 23,Summary,2785,,D,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-5.97790541424377e-002,0.687312910178669,1.18828451882845
D - 24,Summary,2907,,D,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-0.106203845742214,1.22108446405524,2.2092050209205
E - 1,Summary,2424,,E,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,7.75926652634582e-002,-0.892125868095444,-1.8326359832636
E - 2,Summary,3145,,E,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-0.196770242469647,2.26237651178166,4.20083682008368
E - 3,Summary,2943,,E,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.119902964574935,1.37859082421554,2.51046025104602
E - 4,Summary,2837,,E,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.95666702341458e-002,0.91482209707688,1.6234309623431
E - 5,Summary,2655,,E,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-1.03100139131678e-002,0.118539942933144,0.100418410041841
E - 6,Summary,2823,,E,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.42392351325321e-002,0.853569623681208,1.50627615062761
E - 7,Summary,3169,,E,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032337_1\4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,4x_DAPI_032337_1.2020.11.10.10.20.34.CSV,32337,Day3B,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.205902988358128,2.36738075188853,4.40167364016736
